ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AREA_RECREATIVA_ID,FECHA
3457,4,4,EXCELENTE,17700,2021-11-10T00:00:00
3458,4,4,EXCELENTE,52224,2023-07-24T00:00:00
3459,1,1,DEFICIENTE,17374,2022-02-16T00:00:00
3460,3,2,ACEPTABLE,16748,2021-09-10T00:00:00
3461,5,5,EXCELENTE,6819616,2023-09-02T00:00:00
3462,5,4,EXCELENTE,7943797,2023-05-22T00:00:00
3463,2,3,ACEPTABLE,5653899,2021-09-04T00:00:00
3464,2,1,REGULAR,17454,2021-01-15T00:00:00
3465,3,4,MUY BUENO,17389,2023-03-21T00:00:00
3466,2,1,REGULAR,18316,2022-11-18T00:00:00
3467,4,4,EXCELENTE,5075332,2023-06-16T00:00:00
3468,5,4,EXCELENTE,18147,2022-04-04T00:00:00
3469,1,2,REGULAR,8799648,2023-09-24T00:00:00
3470,5,4,EXCELENTE,5195695,2023-12-26T00:00:00
3471,2,3,ACEPTABLE,17335,2021-09-29T00:00:00
3472,4,4,EXCELENTE,17327,2021-02-23T00:00:00
3473,1,1,DEFICIENTE,17694,2022-01-24T00:00:00
3474,1,1,DEFICIENTE,18212,2022-11-20T00:00:00
3475,2,3,ACEPTABLE,5802272,2022-07-07T00:00:00
3476,4,5,EXCELENTE,18349,2021-06-21T00:00:00
3477,3,3,MUY BUENO,16925,2022-01-18T00:00:00
3478,3,4,MUY BUENO,18591,2023-07-20T00:00:00
3479,3,3,MUY BUENO,5246190,2021-04-16T00:00:00
3480,3,2,ACEPTABLE,16799,2023-03-24T00:00:00
3481,5,5,EXCELENTE,5653924,2023-02-19T00:00:00
3482,4,4,EXCELENTE,52076,2023-02-23T00:00:00
3483,5,5,EXCELENTE,52212,2023-05-10T00:00:00
3484,2,2,ACEPTABLE,16667,2023-07-06T00:00:00
3485,5,5,EXCELENTE,18026,2023-01-20T00:00:00
3486,4,3,MUY BUENO,17078,2022-03-14T00:00:00
3487,2,2,ACEPTABLE,18364,2023-01-09T00:00:00
3488,3,3,MUY BUENO,5218552,2023-04-06T00:00:00
3489,1,2,REGULAR,17749,2022-07-28T00:00:00
3490,4,3,MUY BUENO,5653881,2023-12-09T00:00:00
3491,1,1,DEFICIENTE,18257,2022-01-21T00:00:00
3492,4,4,EXCELENTE,17873,2023-06-12T00:00:00
3493,1,1,DEFICIENTE,8799941,2021-09-24T00:00:00
3494,4,3,MUY BUENO,18430,2021-03-21T00:00:00
3495,3,2,ACEPTABLE,7838817,2023-03-10T00:00:00
3496,5,5,EXCELENTE,17174,2023-07-06T00:00:00
3497,4,3,MUY BUENO,18374,2021-10-10T00:00:00
3498,3,4,MUY BUENO,8775337,2021-07-29T00:00:00
3499,2,1,REGULAR,17755,2022-05-01T00:00:00
3500,1,2,REGULAR,7248199,2022-12-28T00:00:00
3501,1,2,REGULAR,17423,2023-09-25T00:00:00
3502,4,3,MUY BUENO,16785,2022-03-21T00:00:00
3503,2,3,ACEPTABLE,17467,2021-02-07T00:00:00
3504,2,2,ACEPTABLE,17846,2023-11-01T00:00:00
3505,4,4,EXCELENTE,52221,2022-12-26T00:00:00
3506,1,1,DEFICIENTE,18128,2021-06-29T00:00:00
3507,2,3,ACEPTABLE,17541,2021-08-27T00:00:00
3508,3,4,MUY BUENO,16911,2021-07-24T00:00:00
3509,4,3,MUY BUENO,17324,2021-03-18T00:00:00
3510,1,1,DEFICIENTE,16856,2021-08-16T00:00:00
3511,3,2,ACEPTABLE,18266,2022-10-03T00:00:00
3512,3,4,MUY BUENO,52054,2021-04-07T00:00:00
3513,2,2,ACEPTABLE,18427,2023-10-18T00:00:00
3514,3,3,MUY BUENO,16851,2022-03-28T00:00:00
3515,5,5,EXCELENTE,5654053,2021-10-28T00:00:00
3516,5,5,EXCELENTE,17459,2023-01-12T00:00:00
3517,5,4,EXCELENTE,16925,2022-07-14T00:00:00
3518,1,1,DEFICIENTE,5068873,2021-01-20T00:00:00
3519,3,4,MUY BUENO,17017,2023-08-19T00:00:00
3520,3,2,ACEPTABLE,18419,2023-05-01T00:00:00
3521,3,2,ACEPTABLE,17925,2021-05-25T00:00:00
3522,3,3,MUY BUENO,7144275,2023-08-31T00:00:00
3523,1,2,REGULAR,18466,2023-03-03T00:00:00
3524,1,1,DEFICIENTE,5174681,2021-07-10T00:00:00
3525,5,5,EXCELENTE,17546,2022-05-01T00:00:00
3526,4,3,MUY BUENO,18423,2021-04-12T00:00:00
3527,2,2,ACEPTABLE,18112,2023-04-30T00:00:00
3528,4,4,EXCELENTE,7943778,2021-11-11T00:00:00
3529,5,5,EXCELENTE,7125612,2023-01-31T00:00:00
3530,3,3,MUY BUENO,9294001,2022-11-13T00:00:00
3531,4,5,EXCELENTE,17946,2021-07-01T00:00:00
3532,2,3,ACEPTABLE,17005,2021-09-05T00:00:00
3533,5,5,EXCELENTE,7943776,2023-05-17T00:00:00
3534,2,1,REGULAR,18268,2022-10-25T00:00:00
3535,5,5,EXCELENTE,17702,2023-01-26T00:00:00
3536,5,4,EXCELENTE,5214638,2021-09-06T00:00:00
3537,5,5,EXCELENTE,3960567,2022-09-23T00:00:00
3538,4,3,MUY BUENO,5261893,2022-04-04T00:00:00
3539,4,3,MUY BUENO,7247843,2022-05-08T00:00:00
3540,5,5,EXCELENTE,18339,2023-02-24T00:00:00
3541,3,2,ACEPTABLE,5653877,2022-11-01T00:00:00
3542,1,1,DEFICIENTE,17561,2023-11-09T00:00:00
3543,5,5,EXCELENTE,17053,2021-03-16T00:00:00
3544,1,1,DEFICIENTE,5213833,2022-06-16T00:00:00
3545,3,2,ACEPTABLE,52076,2023-02-12T00:00:00
3546,5,4,EXCELENTE,17596,2021-04-12T00:00:00
3547,4,4,EXCELENTE,17486,2022-03-24T00:00:00
3548,4,5,EXCELENTE,17894,2021-12-30T00:00:00
3549,4,5,EXCELENTE,7928031,2021-11-13T00:00:00
3550,1,2,REGULAR,52208,2021-07-31T00:00:00
3551,3,3,MUY BUENO,17108,2023-02-22T00:00:00
3552,5,5,EXCELENTE,17994,2022-10-26T00:00:00
3553,2,1,REGULAR,52202,2021-08-01T00:00:00
3554,2,1,REGULAR,8927341,2021-02-15T00:00:00
3555,3,2,ACEPTABLE,17473,2022-04-17T00:00:00
3556,1,1,DEFICIENTE,17112,2021-10-19T00:00:00
3557,2,2,ACEPTABLE,18076,2021-08-21T00:00:00
3558,3,2,ACEPTABLE,52101,2021-12-09T00:00:00
3559,3,3,MUY BUENO,17952,2021-05-31T00:00:00
3560,4,3,MUY BUENO,18411,2021-04-11T00:00:00
3561,2,3,ACEPTABLE,5654006,2023-09-20T00:00:00
3562,1,1,DEFICIENTE,5213831,2023-02-25T00:00:00
3563,4,3,MUY BUENO,7165658,2022-04-06T00:00:00
3564,5,5,EXCELENTE,18601,2023-04-19T00:00:00
3565,5,5,EXCELENTE,17299,2023-08-27T00:00:00
3566,2,2,ACEPTABLE,17170,2023-07-10T00:00:00
3567,5,5,EXCELENTE,17387,2021-11-20T00:00:00
3568,5,5,EXCELENTE,17963,2021-10-23T00:00:00
3569,5,4,EXCELENTE,18043,2021-01-12T00:00:00
3570,1,2,REGULAR,17327,2022-07-24T00:00:00
3571,5,4,EXCELENTE,52230,2021-05-11T00:00:00
3572,3,4,MUY BUENO,17358,2023-04-11T00:00:00
3573,2,2,ACEPTABLE,17846,2023-05-17T00:00:00
3574,3,3,MUY BUENO,17300,2022-09-03T00:00:00
3575,1,1,DEFICIENTE,18131,2021-08-31T00:00:00
3576,1,1,DEFICIENTE,3530623,2021-07-16T00:00:00
3577,1,1,DEFICIENTE,17720,2021-03-30T00:00:00
3578,5,5,EXCELENTE,16718,2023-01-28T00:00:00
3579,5,4,EXCELENTE,17803,2021-03-04T00:00:00
3580,4,5,EXCELENTE,52175,2023-04-11T00:00:00
3581,5,5,EXCELENTE,52061,2022-11-14T00:00:00
3582,3,4,MUY BUENO,18509,2021-11-16T00:00:00
3583,1,1,DEFICIENTE,17432,2022-08-24T00:00:00
3584,1,1,DEFICIENTE,3569222,2021-04-16T00:00:00
3585,3,4,MUY BUENO,52189,2023-04-06T00:00:00
3586,5,5,EXCELENTE,17609,2022-11-19T00:00:00
3587,1,2,REGULAR,18562,2022-11-19T00:00:00
3588,4,5,EXCELENTE,16815,2021-11-24T00:00:00
3589,3,2,ACEPTABLE,52149,2023-09-16T00:00:00
3590,4,3,MUY BUENO,16990,2023-05-19T00:00:00
3591,5,5,EXCELENTE,451521,2023-03-18T00:00:00
3592,5,4,EXCELENTE,52085,2023-03-01T00:00:00
3593,1,1,DEFICIENTE,7107707,2022-11-10T00:00:00
3594,2,2,ACEPTABLE,6819618,2021-07-19T00:00:00
3595,3,2,ACEPTABLE,18380,2021-06-30T00:00:00
3596,1,1,DEFICIENTE,18515,2021-02-19T00:00:00
3597,1,1,DEFICIENTE,5197210,2021-01-31T00:00:00
3598,2,3,ACEPTABLE,52107,2023-09-10T00:00:00
3599,5,4,EXCELENTE,18069,2021-04-15T00:00:00
3600,3,2,ACEPTABLE,52147,2023-12-23T00:00:00
3601,4,4,EXCELENTE,18235,2022-01-04T00:00:00
3602,1,2,REGULAR,9295425,2021-06-07T00:00:00
3603,2,2,ACEPTABLE,18080,2023-01-16T00:00:00
3604,2,2,ACEPTABLE,18181,2021-07-13T00:00:00
3605,4,5,EXCELENTE,18268,2021-12-11T00:00:00
3606,1,1,DEFICIENTE,17946,2023-12-24T00:00:00
3607,2,2,ACEPTABLE,16983,2022-02-06T00:00:00
3608,1,2,REGULAR,17129,2022-06-08T00:00:00
3609,1,2,REGULAR,17755,2021-05-04T00:00:00
3610,5,4,EXCELENTE,17021,2022-07-12T00:00:00
3611,3,4,MUY BUENO,52197,2021-08-14T00:00:00
3612,3,4,MUY BUENO,4737941,2022-09-01T00:00:00
3613,4,3,MUY BUENO,5237113,2021-03-02T00:00:00
3614,4,5,EXCELENTE,17681,2023-01-09T00:00:00
3615,5,5,EXCELENTE,5219515,2023-05-02T00:00:00
3616,4,5,EXCELENTE,18203,2023-09-19T00:00:00
3617,4,3,MUY BUENO,4989404,2022-03-24T00:00:00
3618,5,4,EXCELENTE,18591,2021-12-23T00:00:00
3619,5,5,EXCELENTE,18434,2021-03-21T00:00:00
3620,4,3,MUY BUENO,4986142,2022-05-04T00:00:00
3621,2,1,REGULAR,18312,2022-12-09T00:00:00
3622,1,1,DEFICIENTE,18212,2022-01-11T00:00:00
3623,1,1,DEFICIENTE,17873,2021-10-16T00:00:00
3624,1,2,REGULAR,18430,2021-04-20T00:00:00
3625,2,2,ACEPTABLE,7613890,2022-08-28T00:00:00
3626,2,2,ACEPTABLE,5653971,2021-06-17T00:00:00
3627,4,3,MUY BUENO,5237137,2022-05-07T00:00:00
3628,3,3,MUY BUENO,18377,2022-04-08T00:00:00
3629,3,4,MUY BUENO,9046350,2023-10-09T00:00:00
3630,4,5,EXCELENTE,16892,2022-03-11T00:00:00
3631,3,3,MUY BUENO,17883,2023-06-01T00:00:00
3632,5,4,EXCELENTE,18298,2021-12-17T00:00:00
3633,2,3,ACEPTABLE,17555,2023-06-02T00:00:00
3634,2,3,ACEPTABLE,5211511,2022-04-07T00:00:00
3635,1,1,DEFICIENTE,5654051,2023-10-07T00:00:00
3636,2,3,ACEPTABLE,16834,2022-12-03T00:00:00
3637,5,5,EXCELENTE,52038,2021-04-26T00:00:00
3638,1,1,DEFICIENTE,17919,2022-08-01T00:00:00
3639,5,5,EXCELENTE,17116,2023-10-12T00:00:00
3640,1,2,REGULAR,5195676,2022-06-08T00:00:00
3641,4,3,MUY BUENO,17282,2021-10-27T00:00:00
3642,5,4,EXCELENTE,18536,2023-04-13T00:00:00
3643,5,4,EXCELENTE,18463,2021-04-11T00:00:00
3644,2,3,ACEPTABLE,17211,2021-03-15T00:00:00
3645,4,3,MUY BUENO,17927,2022-08-26T00:00:00
3646,1,1,DEFICIENTE,17414,2023-04-17T00:00:00
3647,3,4,MUY BUENO,16981,2022-07-02T00:00:00
3648,5,5,EXCELENTE,17936,2022-12-02T00:00:00
3649,1,1,DEFICIENTE,17835,2022-07-29T00:00:00
3650,2,2,ACEPTABLE,7021749,2022-09-09T00:00:00
3651,4,4,EXCELENTE,18498,2021-11-03T00:00:00
3652,2,2,ACEPTABLE,18102,2022-06-29T00:00:00
3653,3,2,ACEPTABLE,7764194,2023-08-11T00:00:00
3654,1,1,DEFICIENTE,7761231,2023-12-02T00:00:00
3655,5,4,EXCELENTE,17144,2021-07-04T00:00:00
3656,5,5,EXCELENTE,16937,2022-06-23T00:00:00
3657,1,1,DEFICIENTE,17418,2022-08-19T00:00:00
3658,5,4,EXCELENTE,7140941,2021-09-22T00:00:00
3659,3,3,MUY BUENO,18433,2022-01-25T00:00:00
3660,2,2,ACEPTABLE,17931,2021-12-01T00:00:00
3661,2,3,ACEPTABLE,8914010,2023-11-22T00:00:00
3662,4,5,EXCELENTE,16934,2023-11-24T00:00:00
3663,3,2,ACEPTABLE,5246189,2022-06-26T00:00:00
3664,3,4,MUY BUENO,5654037,2021-10-14T00:00:00
3665,4,5,EXCELENTE,18553,2021-10-02T00:00:00
3666,2,2,ACEPTABLE,17415,2023-03-24T00:00:00
3667,1,1,DEFICIENTE,17969,2023-01-02T00:00:00
3668,2,3,ACEPTABLE,16762,2021-11-15T00:00:00
3669,2,3,ACEPTABLE,17781,2021-06-08T00:00:00
3670,1,1,DEFICIENTE,8907322,2023-03-14T00:00:00
3671,2,1,REGULAR,7841427,2021-05-03T00:00:00
3672,4,3,MUY BUENO,52216,2023-07-05T00:00:00
3673,1,2,REGULAR,16919,2021-11-16T00:00:00
3674,5,4,EXCELENTE,6819620,2021-09-05T00:00:00
3675,5,5,EXCELENTE,17420,2022-05-04T00:00:00
3676,1,2,REGULAR,16752,2022-05-31T00:00:00
3677,5,5,EXCELENTE,52198,2021-03-26T00:00:00
3678,2,3,ACEPTABLE,16921,2023-02-04T00:00:00
3679,4,3,MUY BUENO,18576,2021-06-03T00:00:00
3680,5,4,EXCELENTE,18397,2023-05-30T00:00:00
3681,3,4,MUY BUENO,18487,2021-02-07T00:00:00
3682,3,2,ACEPTABLE,17344,2022-07-24T00:00:00
3683,1,1,DEFICIENTE,16676,2021-11-08T00:00:00
3684,2,1,REGULAR,451542,2022-08-11T00:00:00
3685,2,2,ACEPTABLE,17802,2021-04-23T00:00:00
3686,5,4,EXCELENTE,17195,2022-03-14T00:00:00
3687,5,5,EXCELENTE,17342,2023-11-19T00:00:00
3688,4,5,EXCELENTE,18400,2023-09-07T00:00:00
3689,4,3,MUY BUENO,18605,2023-01-18T00:00:00
3690,1,1,DEFICIENTE,18397,2021-07-08T00:00:00
3691,5,5,EXCELENTE,18216,2021-12-27T00:00:00
3692,1,1,DEFICIENTE,17585,2021-09-03T00:00:00
3693,4,3,MUY BUENO,18300,2023-03-10T00:00:00
3694,4,4,EXCELENTE,17839,2023-12-12T00:00:00
3695,3,2,ACEPTABLE,16720,2023-07-06T00:00:00
3696,5,5,EXCELENTE,16906,2023-10-20T00:00:00
3697,5,4,EXCELENTE,18382,2022-06-26T00:00:00
3698,3,4,MUY BUENO,18087,2023-09-11T00:00:00
3699,3,2,ACEPTABLE,52041,2023-10-07T00:00:00
3700,4,3,MUY BUENO,5241188,2021-04-16T00:00:00
3701,3,4,MUY BUENO,18217,2022-10-10T00:00:00
3702,2,2,ACEPTABLE,9046351,2021-06-13T00:00:00
3703,2,2,ACEPTABLE,52154,2021-06-28T00:00:00
3704,3,4,MUY BUENO,17009,2023-04-21T00:00:00
3705,3,4,MUY BUENO,7168609,2022-05-05T00:00:00
3706,5,4,EXCELENTE,17204,2023-04-10T00:00:00
3707,4,5,EXCELENTE,17026,2022-05-18T00:00:00
3708,4,4,EXCELENTE,18369,2021-09-01T00:00:00
3709,4,3,MUY BUENO,17330,2023-11-05T00:00:00
3710,5,4,EXCELENTE,52055,2022-12-18T00:00:00
3711,2,1,REGULAR,18192,2022-09-10T00:00:00
3712,1,1,DEFICIENTE,18357,2021-06-01T00:00:00
3713,3,3,MUY BUENO,4749899,2023-08-16T00:00:00
3714,3,2,ACEPTABLE,8776080,2022-03-22T00:00:00
3715,1,1,DEFICIENTE,3568169,2021-07-28T00:00:00
3716,3,4,MUY BUENO,17505,2022-07-10T00:00:00
3717,1,1,DEFICIENTE,5208757,2022-01-01T00:00:00
3718,4,3,MUY BUENO,3573050,2021-09-14T00:00:00
3719,5,5,EXCELENTE,52197,2021-02-01T00:00:00
3720,4,4,EXCELENTE,5201907,2023-06-08T00:00:00
3721,1,1,DEFICIENTE,17817,2021-07-13T00:00:00
3722,5,5,EXCELENTE,16850,2023-06-09T00:00:00
3723,4,5,EXCELENTE,16896,2023-03-11T00:00:00
3724,2,3,ACEPTABLE,7840405,2023-03-09T00:00:00
3725,4,3,MUY BUENO,17800,2022-06-07T00:00:00
3726,4,3,MUY BUENO,7126494,2023-06-13T00:00:00
3727,4,4,EXCELENTE,4749887,2023-09-03T00:00:00
3728,2,3,ACEPTABLE,18118,2021-12-24T00:00:00
3729,2,2,ACEPTABLE,7928105,2022-04-04T00:00:00
3730,2,2,ACEPTABLE,5237127,2023-11-18T00:00:00
3731,1,1,DEFICIENTE,17299,2022-03-26T00:00:00
3732,3,2,ACEPTABLE,18106,2022-07-19T00:00:00
3733,4,5,EXCELENTE,17733,2022-08-12T00:00:00
3734,2,3,ACEPTABLE,18210,2022-09-07T00:00:00
3735,5,4,EXCELENTE,18040,2023-05-13T00:00:00
3736,4,4,EXCELENTE,461179,2023-06-28T00:00:00
3737,4,4,EXCELENTE,18205,2021-11-28T00:00:00
3738,2,3,ACEPTABLE,18517,2021-01-06T00:00:00
3739,2,3,ACEPTABLE,17741,2021-06-20T00:00:00
3740,2,1,REGULAR,5240281,2023-01-26T00:00:00
3741,4,5,EXCELENTE,18132,2023-02-09T00:00:00
3742,5,5,EXCELENTE,16931,2022-12-25T00:00:00
3743,4,4,EXCELENTE,7887312,2022-09-23T00:00:00
3744,4,5,EXCELENTE,5218554,2023-11-30T00:00:00
3745,4,3,MUY BUENO,18229,2022-07-09T00:00:00
3746,4,3,MUY BUENO,17512,2021-08-18T00:00:00
3747,4,3,MUY BUENO,17835,2022-08-12T00:00:00
3748,2,1,REGULAR,17200,2021-06-02T00:00:00
3749,4,5,EXCELENTE,17631,2023-10-20T00:00:00
3750,4,3,MUY BUENO,17681,2023-03-21T00:00:00
3751,5,5,EXCELENTE,17398,2022-09-22T00:00:00
3752,2,3,ACEPTABLE,17336,2022-04-10T00:00:00
3753,3,3,MUY BUENO,18492,2023-10-29T00:00:00
3754,1,1,DEFICIENTE,16924,2022-10-07T00:00:00
3755,2,3,ACEPTABLE,17157,2022-02-18T00:00:00
3756,3,2,ACEPTABLE,16749,2021-09-16T00:00:00
3757,2,1,REGULAR,5237120,2022-08-21T00:00:00
3758,2,2,ACEPTABLE,17551,2022-10-27T00:00:00
3759,4,5,EXCELENTE,16858,2021-04-29T00:00:00
3760,1,1,DEFICIENTE,16956,2022-07-17T00:00:00
3761,2,2,ACEPTABLE,17585,2023-11-02T00:00:00
3762,3,3,MUY BUENO,18201,2021-11-07T00:00:00
3763,5,4,EXCELENTE,17883,2023-09-17T00:00:00
3764,2,1,REGULAR,17356,2021-01-05T00:00:00
3765,4,4,EXCELENTE,18215,2022-01-02T00:00:00
3766,4,3,MUY BUENO,52094,2023-12-25T00:00:00
3767,1,1,DEFICIENTE,9261936,2023-07-25T00:00:00
3768,1,1,DEFICIENTE,7129053,2022-08-07T00:00:00
3769,1,1,DEFICIENTE,17872,2022-05-25T00:00:00
3770,5,5,EXCELENTE,17489,2021-07-29T00:00:00
3771,3,4,MUY BUENO,16766,2021-11-21T00:00:00
3772,5,4,EXCELENTE,17937,2021-09-05T00:00:00
3773,2,1,REGULAR,17731,2022-11-16T00:00:00
3774,2,3,ACEPTABLE,5213820,2022-06-25T00:00:00
3775,3,4,MUY BUENO,16671,2022-09-10T00:00:00
3776,5,4,EXCELENTE,17529,2022-01-12T00:00:00
3777,5,5,EXCELENTE,17880,2022-02-25T00:00:00
3778,5,5,EXCELENTE,18059,2022-08-18T00:00:00
3779,1,1,DEFICIENTE,17353,2021-03-25T00:00:00
3780,3,4,MUY BUENO,17996,2023-05-04T00:00:00
3781,3,3,MUY BUENO,18340,2023-01-14T00:00:00
3782,3,4,MUY BUENO,18083,2022-01-19T00:00:00
3783,1,1,DEFICIENTE,52095,2022-05-02T00:00:00
3784,3,4,MUY BUENO,3991326,2021-01-07T00:00:00
3785,2,2,ACEPTABLE,18467,2021-06-07T00:00:00
3786,1,1,DEFICIENTE,17106,2021-02-03T00:00:00
3787,2,3,ACEPTABLE,17130,2021-08-07T00:00:00
3788,5,5,EXCELENTE,7928425,2022-08-05T00:00:00
3789,4,4,EXCELENTE,17770,2021-05-07T00:00:00
3790,3,2,ACEPTABLE,5237137,2023-08-05T00:00:00
3791,4,5,EXCELENTE,16730,2022-07-18T00:00:00
3792,3,4,MUY BUENO,18442,2022-09-26T00:00:00
3793,4,4,EXCELENTE,18044,2023-11-04T00:00:00
3794,4,3,MUY BUENO,17725,2021-01-13T00:00:00
3795,5,4,EXCELENTE,16767,2023-08-07T00:00:00
3796,4,3,MUY BUENO,7838818,2023-03-28T00:00:00
3797,1,1,DEFICIENTE,18246,2023-07-22T00:00:00
3798,2,3,ACEPTABLE,17038,2023-12-12T00:00:00
3799,2,3,ACEPTABLE,18064,2021-07-09T00:00:00
3800,5,4,EXCELENTE,17319,2021-10-28T00:00:00
3801,3,4,MUY BUENO,18330,2021-05-30T00:00:00
3802,2,1,REGULAR,16954,2023-08-29T00:00:00
3803,3,4,MUY BUENO,4730835,2021-07-27T00:00:00
3804,3,4,MUY BUENO,18008,2021-10-10T00:00:00
3805,2,3,ACEPTABLE,17779,2021-10-20T00:00:00
3806,4,3,MUY BUENO,7602249,2022-06-04T00:00:00
3807,2,3,ACEPTABLE,3573057,2022-02-24T00:00:00
3808,5,5,EXCELENTE,18484,2023-07-20T00:00:00
3809,3,4,MUY BUENO,3569210,2021-12-12T00:00:00
3810,1,1,DEFICIENTE,17389,2022-02-28T00:00:00
3811,4,3,MUY BUENO,18616,2023-09-03T00:00:00
3812,3,3,MUY BUENO,3962084,2023-02-13T00:00:00
3813,2,2,ACEPTABLE,17260,2022-07-15T00:00:00
3814,3,2,ACEPTABLE,5071591,2022-08-10T00:00:00
3815,3,3,MUY BUENO,17652,2022-04-26T00:00:00
3816,2,3,ACEPTABLE,52162,2022-09-27T00:00:00
3817,3,3,MUY BUENO,5237122,2022-12-04T00:00:00
3818,4,5,EXCELENTE,18262,2022-02-27T00:00:00
3819,4,4,EXCELENTE,16859,2023-05-23T00:00:00
3820,3,2,ACEPTABLE,7126494,2022-03-06T00:00:00
3821,2,2,ACEPTABLE,17356,2022-05-07T00:00:00
3822,3,2,ACEPTABLE,17841,2021-02-14T00:00:00
3823,4,4,EXCELENTE,18506,2021-09-23T00:00:00
3824,5,5,EXCELENTE,17399,2023-10-04T00:00:00
3825,2,1,REGULAR,16751,2022-06-04T00:00:00
3826,4,4,EXCELENTE,17764,2022-12-08T00:00:00
3827,3,3,MUY BUENO,17730,2022-04-10T00:00:00
3828,5,5,EXCELENTE,17747,2022-11-09T00:00:00
3829,4,3,MUY BUENO,17148,2021-05-24T00:00:00
3830,1,1,DEFICIENTE,18254,2023-10-24T00:00:00
3831,1,1,DEFICIENTE,18140,2022-08-29T00:00:00
3832,4,4,EXCELENTE,18035,2023-10-19T00:00:00
3833,4,3,MUY BUENO,16867,2021-09-15T00:00:00
3834,5,5,EXCELENTE,18348,2023-08-24T00:00:00
3835,4,4,EXCELENTE,9046339,2022-08-23T00:00:00
3836,4,5,EXCELENTE,18405,2021-10-26T00:00:00
3837,5,4,EXCELENTE,5241174,2022-11-27T00:00:00
3838,4,5,EXCELENTE,7902706,2021-06-21T00:00:00
3839,3,3,MUY BUENO,18061,2022-01-06T00:00:00
3840,5,4,EXCELENTE,17388,2021-06-30T00:00:00
3841,1,1,DEFICIENTE,5240275,2021-09-24T00:00:00
3842,4,5,EXCELENTE,52103,2021-10-09T00:00:00
3843,4,4,EXCELENTE,16698,2023-08-26T00:00:00
3844,2,1,REGULAR,17493,2022-06-29T00:00:00
3845,2,1,REGULAR,18334,2023-04-01T00:00:00
3846,4,3,MUY BUENO,7908163,2022-09-20T00:00:00
3847,3,2,ACEPTABLE,16830,2021-02-15T00:00:00
3848,1,1,DEFICIENTE,18046,2021-02-05T00:00:00
3849,1,1,DEFICIENTE,52170,2023-01-15T00:00:00
3850,1,2,REGULAR,52047,2022-02-06T00:00:00
3851,3,3,MUY BUENO,7928031,2023-02-11T00:00:00
3852,5,5,EXCELENTE,17859,2021-09-22T00:00:00
3853,2,2,ACEPTABLE,7403980,2023-08-11T00:00:00
3854,5,5,EXCELENTE,3962563,2022-01-26T00:00:00
3855,3,2,ACEPTABLE,7125612,2021-12-20T00:00:00
3856,3,3,MUY BUENO,52197,2023-09-07T00:00:00
3857,1,1,DEFICIENTE,52061,2023-01-06T00:00:00
3858,1,2,REGULAR,17815,2023-11-12T00:00:00
3859,3,3,MUY BUENO,17087,2022-01-12T00:00:00
3860,3,4,MUY BUENO,5237114,2023-10-05T00:00:00
3861,5,5,EXCELENTE,18302,2021-09-19T00:00:00
3862,2,3,ACEPTABLE,5237124,2023-09-03T00:00:00
3863,1,1,DEFICIENTE,18590,2023-08-25T00:00:00
3864,2,1,REGULAR,17125,2023-12-04T00:00:00
3865,3,3,MUY BUENO,17513,2022-11-28T00:00:00
3866,4,4,EXCELENTE,17459,2021-06-29T00:00:00
3867,2,2,ACEPTABLE,17337,2022-10-29T00:00:00
3868,4,5,EXCELENTE,18598,2022-07-01T00:00:00
3869,4,5,EXCELENTE,52115,2022-03-07T00:00:00
3870,3,3,MUY BUENO,18471,2021-03-23T00:00:00
3871,3,3,MUY BUENO,18295,2021-07-17T00:00:00
3872,3,3,MUY BUENO,16695,2021-05-01T00:00:00
3873,1,1,DEFICIENTE,18104,2022-10-05T00:00:00
3874,2,3,ACEPTABLE,17002,2023-11-08T00:00:00
3875,5,5,EXCELENTE,9046351,2022-01-31T00:00:00
3876,1,1,DEFICIENTE,17955,2021-10-11T00:00:00
3877,5,5,EXCELENTE,18496,2022-09-28T00:00:00
3878,2,2,ACEPTABLE,17995,2022-10-28T00:00:00
3879,5,4,EXCELENTE,17428,2023-04-13T00:00:00
3880,5,4,EXCELENTE,17430,2021-06-03T00:00:00
3881,3,2,ACEPTABLE,17026,2021-12-29T00:00:00
3882,3,3,MUY BUENO,52218,2021-12-19T00:00:00
3883,3,2,ACEPTABLE,5237118,2023-02-28T00:00:00
3884,2,3,ACEPTABLE,8914014,2021-01-03T00:00:00
3885,5,5,EXCELENTE,18362,2022-02-12T00:00:00
3886,2,1,REGULAR,3573058,2021-05-20T00:00:00
3887,3,2,ACEPTABLE,18442,2022-09-04T00:00:00
3888,3,4,MUY BUENO,7356671,2023-09-07T00:00:00
3889,2,3,ACEPTABLE,18154,2021-12-19T00:00:00
3890,3,3,MUY BUENO,17047,2021-09-23T00:00:00
3891,4,5,EXCELENTE,18614,2021-06-16T00:00:00
3892,3,2,ACEPTABLE,17583,2022-01-19T00:00:00
3893,2,1,REGULAR,16713,2023-03-22T00:00:00
3894,4,3,MUY BUENO,17924,2021-07-30T00:00:00
3895,5,4,EXCELENTE,17078,2022-10-09T00:00:00
3896,5,4,EXCELENTE,17198,2021-04-18T00:00:00
3897,4,4,EXCELENTE,5240105,2022-05-30T00:00:00
3898,5,5,EXCELENTE,18107,2023-06-21T00:00:00
3899,2,3,ACEPTABLE,18417,2021-03-30T00:00:00
